id,stability,max_real_part,max_kappa_in,min_kappa_in,max_kappa_out,min_kappa_out
290,stable,-10.00000000000000,3.599343066511210,-3.310339057818055,1.622943764552474,-2.108429652638733
291,stable,-10.00000000000000,5.665244302945212,-4.814465510920854,2.008865460753441,-1.967656390741467
292,stable,-10.00000000000000,5.232291229884140,-3.938582142814994,1.697307421534788,-1.819566786754876
293,stable,-10.00000000000000,5.600169515528250,-5.537359446025221,1.717320665251464,-2.463671315461397
294,stable,-10.00000000000000,6.292924549197778,-6.869729287078371,1.698866219259799,-2.656606547534466
295,stable,-10.00000000000000,7.538010037504137,-7.051919502089731,2.061991166323423,-2.022433710284531
296,stable,-10.00000000000000,4.356670986860991,-3.799249329720624,2.002558810636401,-2.032246138900518
297,stable,-10.00000000000000,4.820463730487972,-5.948592933651526,1.902423463761806,-1.937279058154672
298,stable,-10.00000000000000,7.109310482075671,-3.448710473137908,1.686864614486694,-1.393383279035334
299,stable,-10.00000000000000,6.572965435916558,-4.642361645004712,1.845667591784149,-2.453796714544296
300,stable,-10.00000000000000,2.903555167573359,-1.796941176191467,1.740445258095860,-1.480208680965006
301,stable,-10.00000000000000,5.872857320500771,-4.464254234684631,1.973952300846577,-2.530552165582776
302,stable,-10.00000000000000,3.816232888260856,-4.527788709121523,1.932598501443863,-2.071581598371267
303,stable,-10.00000000000000,3.621393701643683,-5.262638079526369,2.090271597728133,-1.650204725563526
304,stable,-10.00000000000000,4.474553578416817,-3.436832829145715,1.986551604677516,-2.092881360091269
305,stable,-10.00000000000000,5.399631893262267,-3.617182967020199,2.566783204674721,-1.792526464909315
306,stable,-10.00000000000000,5.129270947538316,-2.777311375248246,2.032319419471605,-1.469135155901313
307,stable,-10.00000000000000,6.053484831587411,-3.976699172460940,1.834432949312031,-2.125904788263142
308,stable,-10.00000000000000,4.950902357697487,-4.244700151117286,2.152624507667497,-1.654782030731440
309,stable,-10.00000000000000,4.061608355026692,-7.041846535168588,1.909744314849377,-1.666272783651948
310,stable,-10.00000000000000,4.310159820131958,-6.275841652241070,1.730658696265891,-1.768545375205576
311,stable,-10.00000000000000,7.251276218332350,-3.546896424028091,1.832008242665324,-1.787896748632193
312,stable,-10.00000000000000,5.760016300861025,-3.826203583972529,1.744067970663309,-2.461487120366655
313,stable,-10.00000000000000,6.971536327269860,-9.550711385323666,2.026907160878181,-2.247792481444776
314,stable,-10.00000000000000,10.13541285268730,-6.676454912958434,1.663768794853240,-1.847060053376481
315,stable,-10.00000000000000,4.214256579580251,-2.729689387138933,1.779277592613653,-1.653814877901141
316,stable,-10.00000000000000,3.727636854426237,-4.509154872503132,1.938974932811107,-2.058675969019532
317,stable,-10.00000000000000,5.642185979522765,-5.847117799741682,2.108261256478727,-2.000689577311277
318,stable,-10.00000000000000,3.986032043001615,-7.619496389292181,1.929223912185989,-1.850104521960020
319,stable,-10.00000000000000,6.642361901816912,-5.453056529455353,1.768471530798706,-1.541453788056970
320,stable,-10.00000000000000,7.800527725601569,-7.284100534918252,2.115693892032141,-2.113567007705569
321,stable,-10.00000000000000,7.245310971338768,-5.659840354928747,1.888019213918597,-1.706678308546543
322,stable,-10.00000000000000,5.499492247239687,-3.977184656774625,1.936109963804483,-1.607614293694496
323,stable,-10.00000000000000,5.375019637402147,-4.606023029977223,2.159067746251822,-2.160931794438511
324,stable,-10.00000000000000,6.492953533772379,-2.491078361752443,1.930396344580004,-1.751175953075290
325,stable,-10.00000000000000,4.724569879123010,-2.727100894087926,2.048247106373310,-1.739855316467583
326,stable,-10.00000000000000,5.813139730715193,-6.335202368994942,2.230474758893251,-2.203042560257018
327,stable,-10.00000000000000,7.252593644167064,-5.339338889694773,2.012853145599365,-2.084326944779605
328,stable,-10.00000000000000,8.636407968966523,-3.502442703233100,1.885894175618887,-1.743242252916389
329,stable,-10.00000000000000,4.019112619338557,-8.704652728512883,2.253686724230647,-1.697248819284141
330,stable,-10.00000000000000,8.930132517125458,-4.025907226226991,2.246886640787125,-2.060564643237740
331,stable,-10.00000000000000,4.175974362413399,-3.571779455873184,2.001372489507048,-1.729610584210604
332,stable,-10.00000000000000,5.701829302241094,-3.708753839688143,1.833475440740585,-2.114153925329447
333,stable,-10.00000000000000,6.494743824558100,-4.310743279755116,2.480242412537336,-1.652158470824361
334,stable,-10.00000000000000,6.172946304315701,-5.683747477538418,1.989272151535260,-1.887798422947526
335,stable,-10.00000000000000,2.556539170614997,-4.648387336754240,1.826230048667639,-2.265581680461764
336,stable,-10.00000000000000,3.519651261212857,-2.313679007449537,1.998706821352243,-1.831089016050100
337,stable,-10.00000000000000,5.094903627876192,-8.021080888458528,2.107551957065880,-2.044820584356785
338,stable,-10.00000000000000,3.845608623698354,-2.940235667774687,1.769574147332605,-1.651877818629146
339,stable,-10.00000000000000,3.741635199228767,-5.513702211639611,1.772041886299121,-2.157771633937955
340,stable,-10.00000000000000,5.452370125916786,-3.659769242163748,1.985444469377398,-2.577937713824213
341,stable,-10.00000000000000,6.529004077659920,-7.642211820639204,1.825375530868769,-2.301697246730328
342,stable,-10.00000000000000,4.093240900081582,-3.874759012600407,1.942977413535118,-1.536897733807564
343,stable,-10.00000000000000,5.849564316216856,-7.971396129782079,1.715714257210493,-1.799030926078558
344,stable,-10.00000000000000,5.143629988189787,-5.115057110786438,2.126095820218325,-1.818563401699066
345,stable,-10.00000000000000,5.996385718579404,-5.227336358802859,1.883505771867931,-1.995876239612699
346,stable,-10.00000000000000,3.952101071714424,-2.608108235144755,1.950502779334784,-2.057108408771455
347,stable,-10.00000000000000,3.814910947112367,-7.270316483802162,1.822600557949045,-2.078959174454212
348,stable,-10.00000000000000,5.309193404158577,-4.600061794684734,2.146695140749216,-2.342185296118259
349,stable,-10.00000000000000,4.159277253667824,-2.309839208814083,1.799725024029613,-2.295977223664522
350,stable,-10.00000000000000,3.592927354759013,-2.755990150006255,1.649367583147978,-2.151046975515783
351,stable,-10.00000000000000,6.007448211836163,-4.989264106610790,1.683603612538718,-1.838765736669302
352,stable,-10.00000000000000,3.270106791456783,-2.673756923381006,1.927518662716466,-1.521736253052950
353,stable,-10.00000000000000,5.298007210949436,-8.887119639635785,1.956908458843827,-1.360138757154346
354,stable,-10.00000000000000,4.261641485820292,-6.805705639184453,2.273831583559513,-1.879611809135895
355,stable,-10.00000000000000,7.558452905039303,-4.278356045251712,1.853191265930946,-2.005010519176722
356,stable,-10.00000000000000,6.819650696736062,-3.700578368268907,1.650605974689825,-1.890991341322660
357,stable,-10.00000000000000,4.333881293190643,-5.879342882806668,2.462459890171885,-1.586548695660895
358,stable,-10.00000000000000,3.380181831220398,-7.504936316050589,2.250756287481636,-1.607817701064050
359,stable,-10.00000000000000,4.735980625177035,-5.694733493466629,1.973566662520170,-1.825449831783772
360,stable,-10.00000000000000,5.695096319599543,-5.072551017045043,1.751875983260106,-1.796797846443951
361,stable,-10.00000000000000,3.186213008943014,-2.409633622004549,1.856565399561077,-2.168089833110571
362,stable,-10.00000000000000,3.635748302098364,-6.163191766128875,1.924822250657598,-1.770619500428438
363,stable,-10.00000000000000,4.366366379952524,-4.978201035031816,2.385180477242102,-1.884509833995253
364,stable,-10.00000000000000,4.746840901003452,-3.635284400428645,1.642408250656445,-2.124000955373049
365,stable,-10.00000000000000,8.653377897629980,-6.544646643102169,2.391141239553690,-1.791362646967173
366,stable,-10.00000000000000,3.499770464724861,-4.804483461688505,1.688016093365150,-1.666063129159738
367,stable,-10.00000000000000,7.696594428503886,-7.245010201353580,2.157565563917160,-1.998246323317289
368,stable,-10.00000000000000,6.858783071773360,-10.26972881075926,2.106933078728616,-2.097003312781453
369,stable,-10.00000000000000,4.828967557346914,-4.072980404103873,2.296991214156151,-2.139982017688453
370,stable,-10.00000000000000,5.399499897903297,-4.652440982172266,1.778297374185058,-2.806645948439837
371,stable,-10.00000000000000,4.459507963270880,-3.717990540550090,2.223640985786915,-2.646992485970259
372,stable,-10.00000000000000,5.900188300060108,-3.575386410026113,1.771516081935260,-1.539174026460387
373,stable,-10.00000000000000,4.023591676086653,-2.612764248100575,1.782227694988251,-1.570201427675784
374,stable,-10.00000000000000,5.825004043988883,-3.807673400966451,1.896532701110118,-1.852433416992426
375,stable,-10.00000000000000,5.306958545465022,-7.475002270046389,1.697130839340389,-1.724356243037619
376,stable,-10.00000000000000,4.879199207294732,-5.466723882360384,1.746814695608919,-1.844802122563124
377,stable,-10.00000000000000,3.864108669909911,-5.237084515450988,1.745393586810678,-2.246939379721880
378,stable,-10.00000000000000,7.738070359162521,-3.465868475876050,1.612559639848769,-1.736181303858757
379,stable,-10.00000000000000,5.078232903295429,-3.541440803150181,2.296449450775981,-1.902857657521963
380,stable,-10.00000000000000,2.674006636952981,-4.905686186859384,1.681470563242328,-1.732375383377075
381,stable,-10.00000000000000,2.450274026872648,-2.438609599514166,1.840063074603677,-1.744435393717140
382,stable,-10.00000000000000,6.843033788522007,-6.483585262787528,2.135201439261436,-1.971977706067264
383,stable,-10.00000000000000,6.189380171359517,-5.359509922564030,1.897852547466755,-1.809500579722226
384,stable,-10.00000000000000,7.756107198656537,-7.139199091587216,1.769077859818935,-1.830887199379504
385,stable,-10.00000000000000,5.366197124239989,-4.701512172468938,2.294322837551590,-1.999790699221194
386,stable,-10.00000000000000,4.681538076372817,-3.522639480186626,1.804137581959367,-2.273271079262486
387,stable,-10.00000000000000,4.604223788483068,-6.477528561139479,2.250150274485350,-1.956023536156863
388,stable,-10.00000000000000,7.279047567280941,-4.090456592151895,1.790262641385198,-1.872366754803807
389,stable,-10.00000000000000,3.320747686666436,-2.142820909735747,1.916654296219349,-1.801512747071683
390,stable,-10.00000000000000,7.135245501296595,-5.896428483538330,1.957500495016575,-2.018766734749079
391,stable,-10.00000000000000,5.075400812085718,-3.900484999176115,1.757334245980019,-1.947657207958400
392,stable,-10.00000000000000,4.668620205367915,-3.563394179451279,2.078311557415873,-2.044552358333021
393,stable,-10.00000000000000,6.800078993110219,-9.409482524497434,1.790331695228815,-1.976376887410879
394,stable,-10.00000000000000,4.748145588673651,-3.377760303294053,2.300418101251125,-1.762299420312047
395,stable,-10.00000000000000,5.018398258893285,-4.134349537314847,2.043346235528588,-1.941137421876192
396,stable,-10.00000000000000,4.001046205987222,-2.653134191641584,1.730739003978670,-2.597863599658012
397,stable,-10.00000000000000,5.401775103237014,-6.161793972365558,2.176241662258690,-1.697632424533367
398,stable,-10.00000000000000,4.023775007110089,-3.597383152169641,2.398199612274766,-1.763874338939786
399,stable,-10.00000000000000,3.821931130718440,-4.883561564231059,1.936286335519981,-2.264682395849377
400,stable,-10.00000000000000,3.830968383466825,-5.855517239833716,2.326184891218873,-1.832330048084259
401,stable,-10.00000000000000,3.666941406205297,-3.033358908811351,1.790248180652270,-1.721349313389510
402,stable,-10.00000000000000,4.700167089700699,-6.048737687146058,1.729818366467953,-2.027874490246177
403,stable,-10.00000000000000,4.277089881710708,-4.695638563483953,2.288586359471083,-2.375818549655378
404,stable,-10.00000000000000,6.775213659740984,-5.279384175839368,1.794833164662123,-2.150510039180517
405,stable,-10.00000000000000,6.724249270744622,-7.295695391192567,1.767752785235643,-1.974704678345006
406,stable,-10.00000000000000,6.649275641801069,-4.538627960486338,1.710384417325258,-2.024819391546771
407,stable,-10.00000000000000,5.534984408528544,-3.349019390938338,1.905455051339231,-2.367101829499006
408,stable,-10.00000000000000,5.800487582397182,-5.292839067173190,1.868810266256332,-2.056859280914068
409,stable,-10.00000000000000,2.857039628201164,-3.591466771089472,1.779240334406495,-2.239776782691479
410,stable,-10.00000000000000,6.446184180094860,-3.898736900184304,1.814652033150196,-2.172877300530672
411,stable,-10.00000000000000,5.211972482502460,-6.179039719689172,1.976695917546749,-2.766828134655952
412,stable,-10.00000000000000,3.274139772285707,-3.018358967732638,1.709261529147625,-1.704078820534050
413,stable,-10.00000000000000,9.571672278136248,-7.126947228098288,1.751365809963318,-1.724315531086177
414,stable,-10.00000000000000,5.405867192952428,-3.969097686465830,1.824344005697640,-1.790959602221847
415,stable,-10.00000000000000,6.677257427363656,-3.654402129119262,1.707906997893588,-1.889896030537784
416,stable,-10.00000000000000,5.429965753835859,-3.263487554970197,2.357215655967593,-1.785157461185008
417,stable,-10.00000000000000,4.777712220558897,-4.493995952041587,1.617558430880308,-1.822287574410439
418,stable,-10.00000000000000,7.944532778376015,-7.111489038623404,2.228011789731681,-1.844830073416233
419,stable,-10.00000000000000,7.135302663606126,-10.48013086640276,1.691077936440706,-2.007627919316292
420,stable,-10.00000000000000,4.509842051193118,-5.585303955100244,1.921853418520186,-2.009450846817344
421,stable,-10.00000000000000,6.745457532699220,-7.912927473051241,1.789420615416020,-1.645466141402721
422,stable,-10.00000000000000,5.020122835558141,-5.034136496600695,1.589619851001771,-2.249687467236072
423,stable,-10.00000000000000,3.368144374573603,-2.734270853339694,1.804922285955399,-2.356141256168485
424,stable,-10.00000000000000,4.595274960040115,-6.155609971028753,1.691659023897955,-2.185449203476310
425,stable,-10.00000000000000,7.820448159647640,-7.635284313553711,1.740376188157825,-1.969216343015432
426,stable,-10.00000000000000,10.40142248966731,-4.893134204903618,1.886081267555710,-1.589930615853518
427,stable,-10.00000000000000,3.769794825697318,-5.393609930702951,1.809762500226498,-1.609132331162982
428,stable,-10.00000000000000,6.558412039303221,-3.425562402320793,1.845773063600063,-2.329280294477940
429,stable,-10.00000000000000,6.877569495001808,-7.211542270379141,2.096381105482578,-2.409300970612094
430,stable,-10.00000000000000,3.434871911769733,-2.631800360963098,2.002682685852051,-1.981375878211111
431,stable,-10.00000000000000,3.500662035658024,-3.389668429415906,1.980863310396671,-1.883248131722212
432,stable,-10.00000000000000,8.084588049794547,-4.220854916493408,1.769705631653778,-1.968500919640064
433,stable,-10.00000000000000,5.092721104214434,-5.379948502522893,2.647469729185104,-1.854245076421648
434,stable,-10.00000000000000,5.308214309741743,-4.815727155975765,1.905780821767848,-2.243215223774314
435,stable,-10.00000000000000,3.815803242265247,-6.022592967143282,1.823582585901022,-1.572877658422385
436,stable,-10.00000000000000,6.101713974145241,-2.881194242625497,1.741565193980932,-1.731327410787344
437,stable,-10.00000000000000,6.191291089227889,-8.669784331461415,1.722323499578124,-1.769398927775910
438,stable,-10.00000000000000,4.005124536459334,-5.571667431853712,1.807803257022897,-1.972970899194479
439,stable,-10.00000000000000,5.584492218040396,-4.595338306040503,1.864050500094891,-1.968627692665905
440,stable,-10.00000000000000,6.490470699151047,-3.230230699758977,2.269895431585610,-1.680078249424696
441,stable,-10.00000000000000,3.809536299435422,-4.724995425902307,2.048904594033957,-2.349498025141656
442,stable,-10.00000000000000,5.212337383592967,-4.971687037497759,2.168383575975895,-1.835283765569329
443,stable,-10.00000000000000,6.386169830686413,-5.821088469121605,1.975034626724664,-2.134908449195791
444,stable,-10.00000000000000,5.629127165419050,-8.638053381873760,1.703340817242861,-2.244612291455269
445,stable,-10.00000000000000,6.987506230012514,-9.074948101770133,2.580637693405151,-1.788868704810739
446,stable,-10.00000000000000,6.075759722967632,-6.276667138445191,1.629139482218307,-1.816916521638632
447,stable,-10.00000000000000,5.285529851447791,-6.608885134686716,1.792574309269185,-2.099275873275474
448,stable,-10.00000000000000,4.908527596271597,-4.054311004700139,1.826481916941702,-2.080530162900686
449,stable,-10.00000000000000,5.129760307376273,-6.338694777688943,2.000744752585888,-1.816140403971076
450,stable,-10.00000000000000,8.111089360114420,-4.394287838775199,2.509129535406828,-2.285166400950402
451,stable,-10.00000000000000,4.863199348910712,-2.561799407350918,1.841900004419585,-2.189928391948342
452,stable,-10.00000000000000,4.781908137956634,-5.140960258548148,1.877699835044041,-1.989439994096756
453,stable,-10.00000000000000,12.10200535494369,-7.663357461977284,1.995091373100877,-1.791762293549255
454,stable,-10.00000000000000,6.005930505925789,-4.807088114204817,2.208528579969425,-2.220770075917244
455,stable,-10.00000000000000,3.536349396075821,-2.064615564973792,1.788089557521744,-2.022396519780159
456,stable,-10.00000000000000,4.351701279694680,-3.915460511867423,1.835454702901188,-1.729573022574186
457,stable,-10.00000000000000,2.812695662170881,-4.785786384250969,1.748872712254524,-2.157771974802017
458,stable,-10.00000000000000,3.745070009143092,-3.902178188436665,1.678274147125194,-1.779275760054588
459,stable,-10.00000000000000,3.997642616392113,-4.082496133341920,2.042819079011679,-2.133476071059704
460,stable,-10.00000000000000,8.096444501657970,-6.283865702745970,1.752314385026693,-1.548976061999383
461,stable,-10.00000000000000,4.942693508492084,-3.781890990037937,1.585407862730790,-2.176133420201950
462,stable,-10.00000000000000,4.689739932771772,-3.730392856872641,2.083532702929006,-2.242444849573076
463,stable,-10.00000000000000,2.717102388443891,-1.544943221380890,1.902026375926653,-1.873257584869862
464,stable,-10.00000000000000,6.152097462036181,-9.455559106077999,1.939350433647633,-2.613816432654858
465,stable,-10.00000000000000,7.147477720514871,-5.421700020902790,1.904178788885474,-1.642652185168117
466,stable,-10.00000000000000,5.378371697152033,-7.781633161590435,2.044935251302377,-1.875776153057814
467,stable,-10.00000000000000,6.193263016408309,-4.580581873364281,2.059038053266704,-1.818630180670880
468,stable,-10.00000000000000,7.034882885287516,-5.726002686831634,1.640789508819580,-2.028938729315996
469,stable,-10.00000000000000,7.534641965496121,-2.064095020337845,1.837868417725986,-1.681102488124452
470,stable,-10.00000000000000,4.355697891820455,-5.484758147271350,1.853122513741255,-1.701187796890736
471,stable,-10.00000000000000,7.155060740187764,-6.120647466770606,1.714699890755583,-1.910459887236357
472,stable,-10.00000000000000,5.876097825937904,-5.428351656941231,1.997804765822366,-2.088180419057608
473,stable,-10.00000000000000,5.968164154095575,-5.110554755141493,1.988519462058321,-1.714035890996456
474,stable,-10.00000000000000,5.346472980221733,-6.082078435108997,1.930627708825341,-2.120828008744866
475,stable,-10.00000000000000,3.580387025605887,-3.565745767642511,2.242715018044692,-2.169861226342618
476,stable,-10.00000000000000,6.065182449296117,-5.006054780649720,2.490498623810709,-2.302111948840320
477,stable,-10.00000000000000,4.296573501138482,-3.532925910199992,1.822249751538038,-2.075738541781902
478,stable,-10.00000000000000,5.432775377325015,-6.492039879783988,1.654151697439374,-1.675946012139320
479,stable,-10.00000000000000,5.591318938648328,-3.621255885809660,1.873000614345074,-2.446770410519093
480,stable,-10.00000000000000,6.089560931781307,-6.519111006986350,2.183174796402454,-1.778754472732544
481,stable,-10.00000000000000,3.849771380890161,-4.053353181167040,2.072491055354476,-1.629329050454544
482,stable,-10.00000000000000,6.227955053444020,-4.153408763988409,1.737745352089405,-1.570393433794379
483,stable,-10.00000000000000,6.240590433357283,-5.453657305537490,2.079923391342163,-1.955223216675222
484,stable,-10.00000000000000,8.742170869372785,-4.801633397699334,1.978957116603851,-2.421645425260067
485,stable,-10.00000000000000,5.015743888216093,-3.422732468694448,1.753496911376715,-1.964519496890716
486,stable,-10.00000000000000,4.643490521004423,-3.558085106196813,1.850983922352498,-2.017254456295632
487,stable,-10.00000000000000,3.329598799231462,-3.538020885549486,1.667613698504283,-1.722195401787758
488,stable,-10.00000000000000,7.227007566834800,-3.709660441149026,2.076574299484491,-1.698068483150564
489,stable,-10.00000000000000,7.102514146245085,-7.727856644778512,1.759391916915774,-2.373311366885900
490,stable,-10.00000000000000,5.596102844137931,-3.493310953490436,1.788861321299919,-1.973922530887648
491,stable,-10.00000000000000,7.942331668920815,-6.046541883377358,1.938702106475830,-1.941091884393245
492,stable,-10.00000000000000,5.139839760842733,-5.252482050040271,1.953892812132835,-1.652699716389179
493,stable,-10.00000000000000,4.389299607602879,-2.941164874937385,1.976767268031836,-1.923465304076672
494,stable,-10.00000000000000,3.070257564191706,-2.288957039636443,1.673112352102180,-2.523871451616287
495,stable,-10.00000000000000,8.361642791191116,-3.997378687839955,1.690043587237597,-1.716112732887268
496,stable,-10.00000000000000,8.575648653670214,-4.180188439408084,1.624804432518431,-1.554673857986927
497,stable,-10.00000000000000,6.044439114397392,-2.627013771212660,2.021202601492405,-2.243925843387842
498,stable,-10.00000000000000,5.432649815455079,-4.934389736677986,2.045581159880385,-1.855848275125027
499,stable,-10.00000000000000,5.523389996262267,-6.434144941973500,1.981053892523050,-1.818854631856084
500,stable,-10.00000000000000,4.308473103097640,-3.262831564585213,1.932430714368820,-1.899365438148379
501,stable,-10.00000000000000,4.444157483347226,-7.805815407191403,1.773416254669428,-1.507383093237877
502,stable,-10.00000000000000,4.897100778878666,-8.341552154714009,1.916817758232355,-2.299290735274553
503,stable,-10.00000000000000,7.324988927342929,-5.943497584084980,2.292136628180742,-2.478343129158020
504,stable,-10.00000000000000,7.420695027569309,-4.921995662269183,1.812340472359210,-1.557535830885172
505,stable,-10.00000000000000,4.894371229718672,-5.012305212556385,2.199438647367060,-1.973855402320623
506,stable,-10.00000000000000,5.417274551757146,-5.719921996002086,1.785016702488065,-1.917507953941822
507,stable,-10.00000000000000,8.554490912007168,-6.741395653341897,1.864165265113115,-2.431164037436247
508,stable,-10.00000000000000,5.283562011085451,-4.658218919677893,1.831006354070269,-1.576323042136963
509,stable,-10.00000000000000,4.283715903293341,-4.683293513488024,1.981676463969052,-1.917835499159992
510,stable,-10.00000000000000,3.668544633022975,-3.644767396966927,2.023776904679835,-2.005496920086443
511,stable,-10.00000000000000,5.536150826723315,-3.735671240603551,1.842097867280245,-2.124694675207138
512,stable,-10.00000000000000,4.613213988719508,-7.473973416257650,2.140353837050498,-1.969557750970125
513,stable,-10.00000000000000,7.063650837517343,-5.361499437829480,1.677212235001207,-1.925033202394843
514,stable,-10.00000000000000,6.071133550838567,-7.546258857240900,1.813643227797002,-1.716972394380718
515,stable,-10.00000000000000,4.092487505084137,-5.783387116709491,1.615489583113231,-2.246618900448084
516,stable,-10.00000000000000,5.083869417198002,-7.074345830536913,1.724514402318164,-2.263690173625946
517,stable,-10.00000000000000,5.631379766389728,-3.242921746452339,1.947773113846779,-1.936988977598958
518,stable,-10.00000000000000,6.511054469854571,-6.780607926775701,1.829664044082165,-1.897300019860268
519,stable,-10.00000000000000,7.249375949613750,-5.072170798201114,1.824201005510986,-1.988086817786098
520,stable,-10.00000000000000,3.924794458318502,-4.453894683218095,1.647293021902442,-1.537094727689691
521,stable,-10.00000000000000,7.127343663858483,-3.395055729051819,2.007705442607403,-1.772457042708993
522,stable,-10.00000000000000,4.329183634137735,-1.872599850510596,2.060401964932680,-1.971595704555511
523,stable,-10.00000000000000,6.943534745834768,-6.080496244772803,1.532680939882994,-1.621248226481839
524,stable,-10.00000000000000,4.619010992348194,-3.756646199937677,1.729881800711155,-2.237636184319854
525,stable,-10.00000000000000,4.926170257851481,-3.684999955672538,1.513518035411835,-2.208309687674046
526,stable,-10.00000000000000,4.214370479108766,-4.297924425918609,2.067073308164254,-2.624335415661335
527,stable,-10.00000000000000,5.428681832971051,-7.796901992522180,2.488857734948397,-1.858941610902548
528,stable,-10.00000000000000,4.834125495632179,-4.986233087722212,1.882394233718514,-1.807706635445356
529,stable,-10.00000000000000,5.412740694126114,-6.145479538914515,2.217747264541686,-1.734522905200720
530,stable,-10.00000000000000,3.542264813091606,-4.402734644012526,1.920636501163244,-1.846502138301730
531,stable,-10.00000000000000,13.72112610936165,-6.671882273687515,1.839818834792823,-2.231176642701030
532,stable,-10.00000000000000,4.731485948956106,-3.881878353655338,1.758573582395911,-1.815059605985880
533,stable,-10.00000000000000,6.866451508947648,-5.409886688314145,1.773333013057709,-2.089861107990146
534,stable,-10.00000000000000,3.014763745413802,-6.760500985896215,1.921020194888115,-2.072439961135387
535,stable,-10.00000000000000,4.477318486548029,-4.228197443764657,2.126470505449106,-2.843323451466858
536,stable,-10.00000000000000,4.287699852517108,-5.770749718183652,1.799509694799781,-1.710554909957864
537,stable,-10.00000000000000,2.675781705183908,-2.978992259100778,2.193187273718650,-1.620957965962589
538,stable,-10.00000000000000,6.331006327352952,-5.908379006083123,1.702681847207714,-1.981083422899246
539,stable,-10.00000000000000,8.069493667688221,-6.034758976427838,1.640291777312086,-1.575968861638103
540,stable,-10.00000000000000,5.467474052798934,-10.04700099141337,2.014673925936222,-2.254301190376282
541,stable,-10.00000000000000,5.395944593386957,-5.673227067338303,2.467000052332878,-2.149477652274072
542,stable,-10.00000000000000,6.189542504027486,-6.402994521980872,2.138760302215815,-2.013004723936319
543,stable,-10.00000000000000,3.871808131108992,-2.816858672653325,1.698100864887238,-1.768874938599765
544,stable,-10.00000000000000,4.077482498047175,-4.137618226697668,1.758617555722594,-1.701157279312611
545,stable,-10.00000000000000,3.122679832284120,-3.291160305932863,2.298377588391304,-2.257918483577669
546,stable,-10.00000000000000,4.156934589642333,-3.515453735366464,1.671716370205104,-1.944937057443894
547,stable,-10.00000000000000,4.182500702096149,-4.737349271919811,1.939996805973351,-1.831248351838440
548,stable,-10.00000000000000,7.160877483082004,-6.746854886645451,2.418541814135097,-2.072958487085998
549,stable,-10.00000000000000,7.175765864667483,-5.824413855676539,2.008214051980758,-1.760052743367851
550,stable,-10.00000000000000,7.045854018535465,-3.927435771329328,1.673503853111470,-1.823226902633905
551,stable,-10.00000000000000,7.488706426694989,-5.160969351185486,1.920144312054617,-1.760088272392750
552,stable,-10.00000000000000,4.336071784025989,-4.633320917375386,1.674621578305960,-2.011103979079053
553,stable,-10.00000000000000,4.669798683607951,-4.571771594753955,1.688200563265127,-1.759809953160584
554,stable,-10.00000000000000,4.508363259665202,-5.611871377186617,2.286125416634604,-2.162765689194202
555,stable,-10.00000000000000,4.971910816413583,-5.420545375905931,2.125570560339838,-1.993736339267343
556,stable,-10.00000000000000,7.201949260139372,-5.876621338305995,2.148168701678514,-1.780363244935870
557,stable,-10.00000000000000,4.690503401536262,-4.781705082743429,1.474722000566544,-2.264401193708181
558,stable,-10.00000000000000,5.449507047189400,-4.723721023940016,1.615792122633138,-1.865786105394363
559,stable,-10.00000000000000,4.610685437452048,-5.274407781369518,2.303453109835573,-1.474782675970346
560,stable,-10.00000000000000,4.823479235987179,-4.615743633214151,1.650262498296797,-1.582477696239948
561,stable,-10.00000000000000,4.611125297145918,-5.894745110272197,1.758211635053158,-2.003592416644096
562,stable,-10.00000000000000,4.002004621084780,-4.593461175012635,1.731207374483347,-2.124764132779092
563,stable,-10.00000000000000,6.326846439100336,-3.617205440619728,1.858941854909062,-2.194561637938023
564,stable,-10.00000000000000,4.671023113245610,-6.783890854800120,1.698464295361191,-1.626339861108136
565,stable,-10.00000000000000,5.345304248388857,-6.380705505376682,1.695447765290737,-2.021715175360441
566,stable,-10.00000000000000,5.361761097825365,-5.911927140085027,1.699906513094902,-1.983386099338531
567,stable,-10.00000000000000,4.063934221223462,-4.355679668253288,2.320524606853724,-1.841972652822733
568,stable,-10.00000000000000,7.983846332790563,-5.332500507822260,1.974823147058487,-2.475510574877262
569,stable,-10.00000000000000,3.222398008045275,-3.913549356861040,2.487974669784307,-2.409207973629236
570,stable,-10.00000000000000,4.556041272124276,-2.928281842084235,1.822317292913795,-1.941676384769380
571,stable,-10.00000000000000,3.817586645833217,-4.031523336423561,1.961592125473544,-1.738085441291332
572,stable,-10.00000000000000,2.947070063746651,-3.963234011142049,1.634531886156765,-1.717251919209957
573,stable,-10.00000000000000,8.141706596477889,-4.220619371742941,1.972926486523647,-2.364435524679720
574,stable,-10.00000000000000,4.964587840018794,-4.623949197353795,1.848646864178590,-2.291440867818892
575,stable,-10.00000000000000,6.409196157910628,-4.519851055461913,1.607892218045890,-1.891780491918325
576,stable,-10.00000000000000,3.728795797796920,-5.411145489662886,1.806170888245106,-2.361372277140617
577,stable,-10.00000000000000,3.656265721425370,-2.331148628843948,1.884986579883844,-2.316685497760773
578,stable,-10.00000000000000,3.495597478759009,-7.511652990244329,1.793799575418234,-1.546490022912621
579,stable,-10.00000000000000,6.171489936881699,-3.491368381073698,2.192614365369081,-1.815362460911274
